Date;CAC 40;SP500
01.09.2003;3358.52002;1011.659973
29.08.2003;3311.419922;1010.73999
28.08.2003;3322.949951;988.609985
27.08.2003;3280.02002;998.51001
26.08.2003;3256.689941;997.47998
25.08.2003;3291.360107;984.840027
22.08.2003;3328.98999;975.929993
21.08.2003;3306.419922;987.76001
20.08.2003;3280.340088;990.140015
19.08.2003;3310.699951;986.23999
18.08.2003;3301.080078;971.559998
15.08.2003;3279.209961;967
14.08.2003;3261.699951;963.590027
13.08.2003;3208.060059;949.640015
12.08.2003;3208.22998;953.219971
11.08.2003;3188.320068;951.47998
08.08.2003;3165.48999;933.219971
07.08.2003;3130.560059;931.869995
06.08.2003;3126.149902;923.419983
05.08.2003;3187.610107;919.72998
04.08.2003;3142;920.77002
01.08.2003;3169.629883;944.299988
31.07.2003;3210.27002;946.669983
30.07.2003;3172.51001;939.280029
29.07.2003;3142.389893;942.299988
28.07.2003;3164.929932;945.109985
25.07.2003;3109.320068;933.409973
24.07.2003;3156.860107;920.27002
23.07.2003;3089.409912;929.619995
22.07.2003;3092.620117;934.390015
21.07.2003;3081.060059;926.549988
18.07.2003;3129.209961;930.080017
17.07.2003;3129.370117;916.299988
16.07.2003;3150.719971;916.919983
15.07.2003;3179.330078;917.840027
14.07.2003;3190.22998;914.840027
11.07.2003;3138.27002;898.809998
10.07.2003;3098.280029;911.429993
09.07.2003;3139.929932;919.02002
08.07.2003;3177.969971;911.369995
07.07.2003;3182.189941;892.01001
04.07.2003;3072.399902;893.580017
03.07.2003;3092.090088;879.909973
02.07.2003;3079.070068;890.809998
01.07.2003;3013;885.22998
30.06.2003;3084.100098;868.299988
27.06.2003;3109.02002;871.580017
26.06.2003;3103.459961;865.98999
25.06.2003;3108.699951;878.289978
24.06.2003;3103.340088;879.929993
23.06.2003;3119.23999;878.849976
20.06.2003;3190.110107;876.450012
19.06.2003;3164.909912;880.900024
18.06.2003;3213.929932;858.47998
17.06.2003;3200.75;848.179993
16.06.2003;3174.48999;863.5
13.06.2003;3108.939941;868.52002
12.06.2003;3152.159912;869.950012
11.06.2003;3121.899902;874.73999
10.06.2003;3083.850098;864.22998
09.06.2003;3055.22998;895.789978
06.06.2003;3093.209961;875.669983
05.06.2003;3034.070068;874.02002
04.06.2003;3063.850098;866.450012
03.06.2003;3039.409912;862.789978
02.06.2003;3048.320068;833.27002
30.05.2003;2991.75;831.900024
29.05.2003;2969.179932;804.190002
28.05.2003;2949.610107;800.72998
27.05.2003;2891.469971;807.47998
26.05.2003;2885.52002;828.890015
23.05.2003;2897.159912;822.099976
22.05.2003;2903.27002;829.849976
21.05.2003;2881.199951;821.98999
20.05.2003;2877.26001;834.809998
19.05.2003;2867.290039;841.150024
16.05.2003;2994.870117;837.280029
15.05.2003;2995.97998;827.549988
14.05.2003;2961.830078;838.570007
13.05.2003;2963.629883;832.580017
12.05.2003;2962.629883;848.169983
09.05.2003;2967.889893;837.099976
08.05.2003;2939.169922;845.130005
07.05.2003;3023.959961;851.169983
06.05.2003;3057.560059;834.890015
05.05.2003;2996.219971;817.369995
02.05.2003;2963.120117;818.679993
30.04.2003;2953.669922;829.200012
29.04.2003;2940.800049;835.969971
28.04.2003;2949.570068;829.690002
25.04.2003;2866.73999;838.150024
24.04.2003;2903.040039;843.590027
23.04.2003;2962.669922;848.200012
22.04.2003;2914.600098;860.320007
17.04.2003;2898.610107;855.700012
16.04.2003;2895.159912;844.609985
15.04.2003;2921.52002;864.359985
14.04.2003;2874.97998;858.539978
11.04.2003;2838.139893;847.47998
10.04.2003;2808.580078;861.400024
09.04.2003;2888.030029;887.340027
08.04.2003;2893.51001;878.359985
07.04.2003;2935.679932;887.619995
04.04.2003;2837.959961;901.780029
03.04.2003;2788.689941;914.599976
02.04.2003;2743.879883;918.219971
01.04.2003;2635.040039;931.659973
31.03.2003;2618.459961;926.26001
28.03.2003;2733;927.570007
27.03.2003;2722.840088;927.570007
26.03.2003;2787.560059;909.929993
25.03.2003;2795.790039;922.929993
24.03.2003;2726.850098;929.01001
21.03.2003;2890.679932;908.590027
20.03.2003;2794.830078;909.030029
19.03.2003;2837.679932;879.820007
18.03.2003;2794.889893;879.390015
17.03.2003;2831.72998;875.400024
14.03.2003;2740.01001;889.659973
13.03.2003;2554.709961;892.469971
12.03.2003;2403.040039;897.380005
11.03.2003;2493.419922;895.76001
10.03.2003;2513.610107;884.25
07.03.2003;2574.909912;891.119995
06.03.2003;2634.530029;902.98999
05.03.2003;2655.070068;910.400024
04.03.2003;2676.340088;889.47998
03.03.2003;2762.25;901.580017
28.02.2003;2754.070068;904.960022
27.02.2003;2715.800049;904.450012
26.02.2003;2658.570068;892
25.02.2003;2683.370117;912.22998
24.02.2003;2785.610107;906.549988
21.02.2003;2829.830078;917.580017
20.02.2003;2804.48999;920.75
19.02.2003;2859.189941;934.530029
18.02.2003;2938.629883;936.309998
17.02.2003;2882.120117;938.869995
14.02.2003;2827.75;913.309998
13.02.2003;2758.649902;932.869995
12.02.2003;2770.620117;930.549988
11.02.2003;2841.840088;933.76001
10.02.2003;2772.26001;914.150024
07.02.2003;2796.659912;896.73999
06.02.2003;2836.179932;900.359985
05.02.2003;2884.620117;909.830017
04.02.2003;2863.5;904.27002
03.02.2003;2957.790039;882.530029
31.01.2003;2937.879883;882.950012
30.01.2003;2914.129883;876.190002
29.01.2003;2840.050049;894.73999
28.01.2003;2800.070068;902.650024
27.01.2003;2795.780029;923.76001
24.01.2003;2898.600098;915.390015
23.01.2003;2917.969971;908.349976
22.01.2003;2931.379883;900.960022
21.01.2003;2992.389893;885.76001
20.01.2003;3020.070068;890.710022
17.01.2003;3056.929932;882.150024
16.01.2003;3142.590088;890.22998
15.01.2003;3134.659912;897.650024
14.01.2003;3174.030029;882.5
13.01.2003;3169.820068;896.140015
10.01.2003;3160.129883;890.159973
09.01.2003;3152.290039;899.719971
08.01.2003;3094.090088;884.390015
07.01.2003;3160.98999;879.200012
06.01.2003;3210.27002;860.02002
03.01.2003;3187.879883;881.27002
02.01.2003;3195.02002;841.440002
31.12.2002;3063.909912;835.320007
30.12.2002;3025.139893;803.919983
27.12.2002;3011.830078;776.76001
24.12.2002;3081.280029;798.549988
23.12.2002;3087.620117;785.280029
20.12.2002;3082.850098;800.580017
19.12.2002;3054.209961;818.950012
18.12.2002;3077.389893;827.909973
17.12.2002;3138.610107;847.909973
16.12.2002;3173.850098;815.280029
13.12.2002;3076.850098;827.369995
12.12.2002;3137.429932;854.950012
11.12.2002;3190.090088;839.659973
10.12.2002;3142.75;819.289978
09.12.2002;3115.629883;833.700012
06.12.2002;3185.77002;845.390015
05.12.2002;3158.040039;843.320007
04.12.2002;3199.840088;869.460022
03.12.2002;3222.26001;873.52002
02.12.2002;3298.76001;891.099976
29.11.2002;3326.649902;889.809998
28.11.2002;3329.98999;886.909973
27.11.2002;3313.76001;909.450012
26.11.2002;3215.189941;909.580017
25.11.2002;3295.679932;902.960022
22.11.2002;3305.780029;893.919983
21.11.2002;3290.169922;879.150024
20.11.2002;3153.5;893.400024
19.11.2002;3177.22998;878.02002
18.11.2002;3208.469971;916.070007
15.11.2002;3162.389893;917.799988
14.11.2002;3148.600098;917.869995
13.11.2002;3034.810059;934.820007
12.11.2002;3064.639893;947.950012
11.11.2002;3053.699951;940.859985
08.11.2002;3058.179932;962.700012
07.11.2002;3111.719971;949.359985
06.11.2002;3212.860107;937.429993
05.11.2002;3247.389893;950.700012
04.11.2002;3218.669922;928.77002
01.11.2002;3109.51001;930.25
31.10.2002;3150.040039;919.619995
30.10.2002;3084.219971;884.210022
29.10.2002;2965.110107;903.799988
28.10.2002;3120.850098;908.640015
25.10.2002;3056.879883;905.460022
24.10.2002;3075.129883;876.77002
23.10.2002;2992.22998;859.570007
22.10.2002;3121.01001;834.599976
21.10.2002;3156.929932;864.23999
18.10.2002;3156.98999;884.659973
17.10.2002;3183.080078;911.619995
16.10.2002;3067.699951;902.780029
15.10.2002;3086.030029;898.960022
14.10.2002;2885.27002;852.840027
11.10.2002;2902.27002;838.679993
10.10.2002;2758.530029;843.429993
09.10.2002;2656.449951;797.700012
08.10.2002;2694.22998;819.849976
07.10.2002;2733.560059;847.75
04.10.2002;2765.899902;881.559998
03.10.2002;2861.040039;906.039978
02.10.2002;2940.840088;900.940002
01.10.2002;2828.560059;917.929993
30.09.2002;2777.449951;921.390015
27.09.2002;2950.52002;927.369995
26.09.2002;2961.459961;920.469971
25.09.2002;2785.379883;952.830017
24.09.2002;2742.810059;976.97998
23.09.2002;2794.310059;989.030029
20.09.2002;2890.820068;953.98999
19.09.2002;2927.179932;948.090027
18.09.2002;3000.97998;968.650024
17.09.2002;3112.830078;989.820007
16.09.2002;3141.949951;990.640015
13.09.2002;3156.169922;973.530029
12.09.2002;3241.840088;976.140015
11.09.2002;3397.02002;992.719971
10.09.2002;3299.639893;989.140015
09.09.2002;3199.820068;1006.289978
06.09.2002;3246.669922;1019.98999
05.09.2002;3139.389893;1037.140015
04.09.2002;3168.699951;1036.170044
03.09.2002;3126.600098;1007.27002
02.09.2002;3272.76001;1009.559998
30.08.2002;3366.209961;1020.26001
29.08.2002;3331.77002;1013.599976
28.08.2002;3419.73999;1030.73999
27.08.2002;3570.5;1027.530029
26.08.2002;3471.280029;1029.150024
23.08.2002;3526.090088;1049.900024
22.08.2002;3592.600098;1040.689941
21.08.2002;3485.209961;1040.680054
20.08.2002;3440.620117;1067.140015
19.08.2002;3493.01001;1064.660034
16.08.2002;3374.090088;1067.660034
15.08.2002;3375.01001;1074.550049
14.08.2002;3240.810059;1083.819946
13.08.2002;3390.22998;1097.079956
12.08.2002;3364.439941;1086.02002
09.08.2002;3447.939941;1079.880005
08.08.2002;3388.449951;1091.880005
07.08.2002;3270.51001;1106.589966
06.08.2002;3284.790039;1098.22998
05.08.2002;3115.379883;1091.069946
02.08.2002;3245.370117;1097.280029
01.08.2002;3240.709961;1074.560059
31.07.2002;3415.379883;1054.98999
30.07.2002;3379.850098;1073.01001
29.07.2002;3395.830078;1088.849976
26.07.2002;3172.560059;1049.48999
25.07.2002;3149.719971;1052.670044
24.07.2002;3023.689941;1073.430054
23.07.2002;3070.159912;1084.560059
22.07.2002;3149.689941;1086.459961
19.07.2002;3324.040039;1076.920044
18.07.2002;3513.709961;1065.449951
17.07.2002;3440.879883;1076.319946
16.07.2002;3317.810059;1091.47998
15.07.2002;3323.73999;1093.140015
12.07.2002;3513.340088;1100.959961
11.07.2002;3512.100098;1107.829956
10.07.2002;3656.379883;1125.170044
09.07.2002;3819.01001;1124.469971
08.07.2002;3858.350098;1126.069946
05.07.2002;3863.280029;1128.369995
04.07.2002;3697.129883;1102.550049
03.07.2002;3623.330078;1111.01001
02.07.2002;3735.659912;1103.689941
01.07.2002;3897.370117;1130.469971
28.06.2002;3897.98999;1117.800049
27.06.2002;3742.780029;1125.290039
26.06.2002;3701.129883;1122.72998
25.06.2002;3766.399902;1126.339966
24.06.2002;3669.23999;1125.400024
21.06.2002;3799.530029;1136.76001
20.06.2002;3832.070068;1146.540039
19.06.2002;3935.580078;1147.390015
18.06.2002;4004.929932;1144.579956
17.06.2002;4010.360107;1138.48999
14.06.2002;3843.070068;1131.869995
13.06.2002;3957.330078;1148.699951
12.06.2002;4004.76001;1153.589966
11.06.2002;4109.370117;1151.849976
10.06.2002;4024.939941;1170.290039
07.06.2002;4020.27002;1165.550049
06.06.2002;4098.180176;1166.160034
05.06.2002;4079.51001;1153.040039
04.06.2002;4065.879883;1154.089966
03.06.2002;4227.149902;1165.579956
31.05.2002;4274.640137;1168.26001
30.05.2002;4260.140137;1164.310059
29.05.2002;4334.850098;1157.540039
28.05.2002;4339.569824;1162.77002
27.05.2002;4360.709961;1146.140015
24.05.2002;4337.430176;1153.839966
23.05.2002;4341.589844;1131.780029
22.05.2002;4326.290039;1106.72998
21.05.2002;4399.200195;1109.890015
20.05.2002;4400.75;1109.380005
17.05.2002;4442.939941;1109.430054
16.05.2002;4466.359863;1089.839966
15.05.2002;4471.27002;1080.949951
14.05.2002;4447.120117;1097.97998
13.05.2002;4375.390137;1083.339966
10.05.2002;4329.839844;1104.180054
09.05.2002;4386.859863;1116.47998
08.05.2002;4404.02002;1118.51001
07.05.2002;4296.399902;1107.5
06.05.2002;4367.259766;1111.939941
03.05.2002;4354.919922;1096.219971
02.05.2002;4421.560059;1080.170044
30.04.2002;4462.740234;1083.51001
29.04.2002;4430.379883;1090.02002
26.04.2002;4453.080078;1094.439941
25.04.2002;4455.990234;1122.199951
24.04.2002;4528;1130.199951
23.04.2002;4562.549805;1113.569946
22.04.2002;4559.459961;1100.640015
19.04.2002;4606.419922;1133.060059
18.04.2002;4588.830078;1133.280029
17.04.2002;4597.299805;1132.150024
16.04.2002;4598.740234;1128.180054
15.04.2002;4502.490234;1119.310059
12.04.2002;4468.290039;1127.579956
11.04.2002;4441.540039;1138.880005
10.04.2002;4521.830078;1127.569946
09.04.2002;4463.910156;1146.189941
08.04.2002;4431.879883;1138.410034
05.04.2002;4515.700195;1145.599976
04.04.2002;4538.310059;1156.550049
03.04.2002;4632.259766;1155.140015
02.04.2002;4627.330078;1160.709961
28.03.2002;4688.02002;1164.890015
27.03.2002;4623.200195;1172.51001
26.03.2002;4628.069824;1165.27002
25.03.2002;4588.359863;1154.670044
22.03.2002;4601.569824;1148.079956
21.03.2002;4579.899902;1161.02002
20.03.2002;4603.799805;1157.130005
19.03.2002;4644.930176;1149.369995
18.03.2002;4625.810059;1144.650024
15.03.2002;4588.330078;1144.890015
14.03.2002;4546.839844;1139.930054
13.03.2002;4523.77002;1149.560059
12.03.2002;4550.649902;1142.920044
11.03.2002;4586.75;1134.359985
08.03.2002;4629.109863;1123.089966
07.03.2002;4616.5;1119.380005
06.03.2002;4588.140137;1137.069946
05.03.2002;4580.75;1136.76001
04.03.2002;4607.439941;1139.930054
01.03.2002;4486.419922;1158.310059
28.02.2002;4462.990234;1167.099976
27.02.2002;4424.709961;1170.349976
26.02.2002;4340.859863;1144.800049
25.02.2002;4305.439941;1129.900024
22.02.2002;4245.200195;1139.449951
21.02.2002;4287.220215;1140.199951
20.02.2002;4238.990234;1128.52002
19.02.2002;4256.359863;1149.5
18.02.2002;4347.049805;1157.420044
15.02.2002;4377;1150.339966
14.02.2002;4429.310059;1137.030029
13.02.2002;4364.450195;1142.660034
12.02.2002;4337.950195;1151.060059
11.02.2002;4353.209961;1138.650024
08.02.2002;4299.040039;1142.23999
07.02.2002;4295.649902;1141.209961
06.02.2002;4273.810059;1139.089966
05.02.2002;4307.75;1118.329956
04.02.2002;4397.540039;1120.310059
01.02.2002;4455.560059;1118.540039
31.01.2002;4461.870117;1115.800049
30.01.2002;4407.27002;1118.859985
29.01.2002;4476.100098;1102.839966
28.01.2002;4533.129883;1087.199951
25.01.2002;4484.310059;1084.099976
24.01.2002;4508.069824;1059.780029
23.01.2002;4450.810059;1059.790039
22.01.2002;4446.720215;1078.300049
21.01.2002;4423.799805;1104.609985
18.01.2002;4448.850098;1100.089966
17.01.2002;4475.640137;1085.199951
16.01.2002;4425.5;1084.780029
15.01.2002;4518.419922;1089.900024
14.01.2002;4453.970215;1073.47998
11.01.2002;4554.689941;1068.609985
10.01.2002;4515.52002;1077.089966
09.01.2002;4587.009766;1097.540039
08.01.2002;4568.089844;1089.97998
07.01.2002;4615.540039;1091.650024
04.01.2002;4682.790039;1097.430054
03.01.2002;4681.200195;1080.98999
02.01.2002;4580.439941;1056.75
28.12.2001;4624.580078;1062.439941
27.12.2001;4591.160156;1071.380005
24.12.2001;4502.100098;1069.630005
21.12.2001;4499.339844;1072.280029
20.12.2001;4426.720215;1051.329956
19.12.2001;4467.919922;1038.550049
18.12.2001;4480.100098;1040.939941
17.12.2001;4485.169922;1018.609985
14.12.2001;4340.02002;1007.039978
13.12.2001;4410.660156;1012.27002
12.12.2001;4510.680176;1003.450012
11.12.2001;4551.939941;965.799988
10.12.2001;4556.290039;984.539978
07.12.2001;4642.939941;1016.099976
06.12.2001;4679.379883;1032.73999
05.12.2001;4677.549805;1038.77002
04.12.2001;4529.240234;1092.540039
03.12.2001;4463.839844;1085.780029
30.11.2001;4476.060059;1106.400024
29.11.2001;4445.870117;1131.73999
28.11.2001;4445.5;1132.939941
27.11.2001;4485.819824;1133.579956
26.11.2001;4564.379883;1129.030029
23.11.2001;4573.819824;1148.560059
22.11.2001;4599.799805;1161.51001
21.11.2001;4557.029785;1179.209961
20.11.2001;4593.52002;1184.930054
19.11.2001;4660.490234;1162.089966
16.11.2001;4587.299805;1165.310059
15.11.2001;4577.279785;1157.26001
14.11.2001;4575.089844;1171.410034
13.11.2001;4565.680176;1161.969971
12.11.2001;4376.580078;1181.660034
09.11.2001;4514.279785;1178.02002
08.11.2001;4573.040039;1186.72998
07.11.2001;4493.27002;1191.290039
06.11.2001;4461.689941;1190.160034
05.11.2001;4485.339844;1183.430054
02.11.2001;4369.399902;1183.530029
01.11.2001;4366.939941;1204.400024
31.10.2001;4341.290039;1200.47998
30.10.2001;4251.930176;1214.349976
29.10.2001;4383.240234;1220.75
26.10.2001;4478.629883;1215.930054
25.10.2001;4378.450195;1211.22998
24.10.2001;4486.350098;1204.52002
23.10.2001;4455.759766;1205.819946
22.10.2001;4341.290039;1202.930054
19.10.2001;4264.890137;1190.48999
18.10.2001;4338.089844;1171.650024
17.10.2001;4411.509766;1191.030029
16.10.2001;4308.490234;1210.849976
15.10.2001;4213.910156;1215.02002
12.10.2001;4336.879883;1207.709961
11.10.2001;4330.680176;1214.439941
10.10.2001;4319.379883;1202.449951
09.10.2001;4176.970215;1215.680054
08.10.2001;4172.209961;1208.140015
05.10.2001;4164.759766;1180.180054
04.10.2001;4195.799805;1181.52002
03.10.2001;4024.25;1198.780029
02.10.2001;4044.659912;1190.589966
01.10.2001;4004.570068;1219.23999
28.09.2001;4079.02002;1234.449951
27.09.2001;4013.22998;1236.719971
26.09.2001;3975.530029;1224.380005
25.09.2001;3902.850098;1226.199951
24.09.2001;3861.189941;1211.069946
21.09.2001;3652.870117;1216.76001
20.09.2001;3738.179932;1218.599976
19.09.2001;3888.929932;1225.349976
18.09.2001;3970.179932;1237.040039
17.09.2001;4015.459961;1223.140015
14.09.2001;3909.48999;1212.579956
13.09.2001;4113.870117;1208.430054
12.09.2001;4114.259766;1214.359985
11.09.2001;4059.75;1219.869995
10.09.2001;4383.740234;1241.599976
07.09.2001;4413.509766;1255.849976
06.09.2001;4480.75;1254.390015
05.09.2001;4571.560059;1264.959961
04.09.2001;4673.97998;1276.959961
03.09.2001;4629.799805;1270.030029
31.08.2001;4689.339844;1283.569946
30.08.2001;4703.870117;1267.109985
29.08.2001;4834.890137;1260.670044
28.08.2001;4815.720215;1255.819946
27.08.2001;4905.790039;1248.079956
24.08.2001;4916.560059;1267.930054
23.08.2001;4809.5;1277.890015
22.08.2001;4812.140137;1293.170044
21.08.2001;4834.870117;1289.050049
20.08.2001;4791.430176;1309.380005
17.08.2001;4777.370117;1312.829956
16.08.2001;4882.620117;1291.959961
15.08.2001;4933.970215;1288.48999
14.08.2001;4962.640137;1284.98999
13.08.2001;4920.350098;1249.439941
10.08.2001;4846.02002;1248.920044
09.08.2001;4888.299805;1245.670044
08.08.2001;4986.22998;1255.180054
07.08.2001;5051.620117;1255.540039
06.08.2001;5066.25;1261.199951
03.08.2001;5031.290039;1263.51001
02.08.2001;5088.700195;1266.609985
01.08.2001;5111.580078;1248.579956
31.07.2001;5085.509766;1267.430054
30.07.2001;5033.709961;1266.439941
27.07.2001;4967.149902;1249.459961
26.07.2001;4842.120117;1253.050049
25.07.2001;4773.169922;1234.52002
24.07.2001;4855.600098;1228.75
23.07.2001;4911.919922;1209.469971
20.07.2001;4880.700195;1224.359985
19.07.2001;4930.390137;1242.97998
18.07.2001;4867.5;1253.689941
17.07.2001;4978.540039;1238.160034
16.07.2001;5022.759766;1191.810059
13.07.2001;5025.240234;1179.680054
12.07.2001;4961.430176;1183.5
11.07.2001;4914.680176;1165.890015
10.07.2001;4973.399902;1168.380005
09.07.2001;5027.370117;1137.589966
06.07.2001;4999.359863;1128.430054
05.07.2001;5123.830078;1151.439941
04.07.2001;5175.129883;1103.25
03.07.2001;5205.779785;1106.459961
02.07.2001;5296.509766;1145.869995
29.06.2001;5225.330078;1160.329956
28.06.2001;5133.560059;1147.949951
27.06.2001;5057.720215;1153.290039
26.06.2001;5090.72998;1182.170044
25.06.2001;5213.459961;1152.689941
22.06.2001;5183.669922;1139.829956
21.06.2001;5134.970215;1117.579956
20.06.2001;5170.490234;1122.140015
19.06.2001;5199.410156;1142.619995
18.06.2001;5160.279785;1170.810059
15.06.2001;5243.839844;1150.530029
14.06.2001;5297.069824;1173.560059
13.06.2001;5353.629883;1166.709961
12.06.2001;5311.939941;1197.660034
11.06.2001;5418.470215;1180.160034
08.06.2001;5439.930176;1233.420044
07.06.2001;5453.390137;1264.73999
06.06.2001;5496.490234;1261.890015
05.06.2001;5516.27002;1253.800049
01.06.2001;5432.709961;1241.410034
31.05.2001;5454.189941;1234.180054
30.05.2001;5444.27002;1241.22998
29.05.2001;5542.27002;1239.939941
28.05.2001;5606.319824;1257.939941
25.05.2001;5581.939941;1267.650024
24.05.2001;5656.470215;1245.859985
23.05.2001;5630.740234;1252.819946
22.05.2001;5693.470215;1255.27002
21.05.2001;5652.040039;1278.939941
18.05.2001;5638.240234;1301.530029
17.05.2001;5592.649902;1326.609985
16.05.2001;5522.689941;1315.920044
15.05.2001;5544.129883;1318.800049
14.05.2001;5487.720215;1330.310059
11.05.2001;5567.25;1314.76001
10.05.2001;5606.459961;1332.530029
09.05.2001;5492.080078;1340.890015
08.05.2001;5516.930176;1352.26001
07.05.2001;5498.52002;1354.310059
04.05.2001;5455.549805;1349.469971
03.05.2001;5457.069824;1373.469971
02.05.2001;5572.910156;1366.01001
30.04.2001;5640.029785;1373.72998
27.04.2001;5575.970215;1364.170044
26.04.2001;5481.72998;1354.949951
25.04.2001;5407.839844;1357.51001
24.04.2001;5424.430176;1364.300049
23.04.2001;5396.850098;1360.400024
20.04.2001;5449.339844;1342.900024
19.04.2001;5480.049805;1342.540039
18.04.2001;5505.080078;1347.969971
17.04.2001;5340.97998;1329.469971
12.04.2001;5372.709961;1326.650024
11.04.2001;5361.529785;1318.550049
10.04.2001;5331.22998;1326.819946
09.04.2001;5183.220215;1313.27002
06.04.2001;5139.709961;1300.800049
05.04.2001;5158.560059;1295.859985
04.04.2001;5071.819824;1298.349976
03.04.2001;5004;1333.339966
02.04.2001;5210.47998;1347.560059
30.03.2001;5180.450195;1283.27002
29.03.2001;5157.919922;1320.280029
28.03.2001;5150.430176;1334.219971
27.03.2001;5235.600098;1328.920044
26.03.2001;5124.799805;1315.189941
23.03.2001;4951.129883;1305.949951
22.03.2001;4824.819824;1274.859985
21.03.2001;5023.759766;1264.73999
20.03.2001;5138.399902;1305.599976
19.03.2001;5048.600098;1322.73999
16.03.2001;5104.77002;1312.150024
15.03.2001;5177.660156;1340.930054
14.03.2001;5115.5;1359.98999
13.03.2001;5186.870117;1371.180054
12.03.2001;5242.399902;1380.199951
09.03.2001;5368.890137;1369.890015
08.03.2001;5438.660156;1343.550049
07.03.2001;5483.680176;1351.459961
06.03.2001;5457.279785;1376.540039
05.03.2001;5368.830078;1324.969971
02.03.2001;5291.919922;1315.22998
01.03.2001;5341.339844;1314.949951
28.02.2001;5367.47998;1341.930054
27.02.2001;5437.759766;1336.089966
26.02.2001;5415.100098;1348.969971
23.02.2001;5322.839844;1341.77002
22.02.2001;5452.47998;1322.359985
21.02.2001;5474.370117;1347.349976
20.02.2001;5548.740234;1342.619995
19.02.2001;5584.75;1367.719971
16.02.2001;5595.129883;1372.319946
15.02.2001;5704.529785;1389.810059
14.02.2001;5644.22998;1382.949951
13.02.2001;5739.029785;1351.26001
12.02.2001;5759.47998;1365.97998
09.02.2001;5712.359863;1400.140015
08.02.2001;5773.459961;1409.280029
07.02.2001;5752.140137;1431.869995
06.02.2001;5852.350098;1432.189941
05.02.2001;5823.490234;1426.689941
02.02.2001;5826.370117;1428.319946
01.02.2001;5899.720215;1421.219971
31.01.2001;5998.490234;1429.400024
30.01.2001;5917.149902;1398.660034
29.01.2001;5887.899902;1379.579956
26.01.2001;5925.620117;1364.439941
25.01.2001;5934.680176;1364.900024
24.01.2001;5900.319824;1398.130005
23.01.2001;5839.72998;1395.780029
22.01.2001;5882.759766;1396.930054
19.01.2001;5845.72998;1388.76001
18.01.2001;5860.160156;1342.130005
17.01.2001;5884.089844;1349.969971
16.01.2001;5761.669922;1374.619995
15.01.2001;5833.379883;1374.170044
12.01.2001;5834.339844;1329.780029
11.01.2001;5702.779785;1364.589966
10.01.2001;5653.350098;1387.02002
09.01.2001;5663.189941;1402.030029
08.01.2001;5732.799805;1408.98999
05.01.2001;5758.02002;1436.280029
04.01.2001;5815.990234;1434.319946
03.01.2001;5684.049805;1426.459961
02.01.2001;5798.899902;1436.22998
29.12.2000;5926.419922;1436.51001
28.12.2000;5920.600098;1458.290039
27.12.2000;5857.149902;1426.569946
22.12.2000;5783.72998;1427.209961
21.12.2000;5758.919922;1439.030029
20.12.2000;5766.299805;1448.719971
19.12.2000;5958.859863;1449.050049
18.12.2000;5887.490234;1451.339966
15.12.2000;5839.540039;1459.900024
14.12.2000;5905.649902;1444.51001
13.12.2000;5962.290039;1465.810059
12.12.2000;6047.660156;1480.869995
11.12.2000;6077.879883;1484.910034
08.12.2000;5939.319824;1481.98999
07.12.2000;5984.689941;1489.26001
06.12.2000;5985.240234;1494.5
05.12.2000;5994.890137;1502.51001
04.12.2000;5791.509766;1492.25
01.12.2000;5928.5;1507.079956
30.11.2000;5928.080078;1520.77002
29.11.2000;6060.649902;1517.680054
28.11.2000;6069.220215;1502.589966
27.11.2000;6171.330078;1509.839966
24.11.2000;6145.649902;1514.089966
23.11.2000;6053.040039;1506.449951
22.11.2000;5944.700195;1508.310059
21.11.2000;6081.02002;1505.969971
20.11.2000;6021.790039;1498.130005
17.11.2000;6161.919922;1499.47998
16.11.2000;6283.060059;1491.719971
15.11.2000;6301.779785;1496.069946
14.11.2000;6225.97998;1479.849976
13.11.2000;6037.72998;1484.430054
10.11.2000;6147.490234;1491.560059
09.11.2000;6271.149902;1471.839966
08.11.2000;6336.029785;1460.25
07.11.2000;6386.069824;1472.869995
06.11.2000;6352.240234;1482.800049
03.11.2000;6398.919922;1479.319946
02.11.2000;6400.310059;1462.930054
01.11.2000;6409.049805;1452.560059
31.10.2000;6397.660156;1438.699951
30.10.2000;6296.839844;1438.099976
27.10.2000;6268.930176;1430.829956
26.10.2000;6208.419922;1419.890015
25.10.2000;6277.899902;1449.619995
24.10.2000;6323.740234;1452.420044
23.10.2000;6182.339844;1474.469971
20.10.2000;6149.439941;1464.290039
19.10.2000;6066.47998;1480.189941
18.10.2000;5937.350098;1495.569946
17.10.2000;6067.149902;1481.959961
16.10.2000;6088.040039;1493.73999
13.10.2000;6064.209961;1510.48999
12.10.2000;5990.700195;1509.97998
11.10.2000;5956.120117;1495.839966
10.10.2000;6143.299805;1492.920044
09.10.2000;6110.060059;1480.880005
06.10.2000;6258.410156;1475.619995
05.10.2000;6335.120117;1478.900024
04.10.2000;6296.129883;1456.670044
03.10.2000;6400.430176;1446.22998
02.10.2000;6349.240234;1469.540039
29.09.2000;6266.629883;1454.599976
28.09.2000;6311.029785;1442.390015
27.09.2000;6319.790039;1454.819946
26.09.2000;6294.060059;1450.550049
25.09.2000;6336.279785;1455.310059
22.09.2000;6258.580078;1441.47998
21.09.2000;6254.77002;1452.180054
20.09.2000;6405.430176;1479.130005
19.09.2000;6529.950195;1475.949951
18.09.2000;6522.379883;1486
15.09.2000;6614.649902;1464.459961
