Date,DAX,CAC40
30.09.2009,5702.049805,3795.409912
29.09.2009,5709.379883,3814.100098
28.09.2009,5668.649902,3825
25.09.2009,5703.830078,3739.139893
24.09.2009,5731.140137,3758.360107
23.09.2009,5700.259766,3821.790039
22.09.2009,5628.97998,3823.52002
21.09.2009,5620.240234,3812.159912
18.09.2009,5624.02002,3827.840088
17.09.2009,5594.77002,3835.27002
16.09.2009,5574.259766,3813.790039
15.09.2009,5481.72998,3752.209961
14.09.2009,5463.509766,3730.610107
11.09.2009,5384.430176,3734.889893
10.09.2009,5301.419922,3705.870117
09.09.2009,5319.839844,3707.689941
08.09.2009,5327.290039,3660.959961
07.09.2009,5458.040039,3652.830078
04.09.2009,5517.350098,3598.76001
03.09.2009,5470.330078,3553.51001
02.09.2009,5521.970215,3573.129883
01.09.2009,5557.089844,3583.439941
31.08.2009,5519.75,3653.540039
28.08.2009,5462.740234,3693.139893
27.08.2009,5311.060059,3648.530029
26.08.2009,5231.97998,3668.340088
25.08.2009,5250.740234,3680.610107
24.08.2009,5201.609863,3652.169922
21.08.2009,5309.109863,3615.810059
20.08.2009,5401.109863,3505.320068
19.08.2009,5350.089844,3450.340088
18.08.2009,5285.810059,3450.689941
17.08.2009,5418.120117,3419.689941
14.08.2009,5458.959961,3495.27002
13.08.2009,5369.97998,3524.389893
12.08.2009,5353.009766,3507.23999
11.08.2009,5417.02002,3456.179932
10.08.2009,5426.850098,3504.540039
07.08.2009,5332.140137,3521.139893
06.08.2009,5360.660156,3477.830078
05.08.2009,5270.319824,3458.530029
04.08.2009,5174.740234,3476.370117
03.08.2009,5251.549805,3477.800049
31.07.2009,5229.359863,3426.27002
30.07.2009,5247.279785,3435.48999
29.07.2009,5121.560059,3365.620117
28.07.2009,5093.970215,3330.969971
27.07.2009,5030.149902,3372.360107
24.07.2009,4978.399902,3366.449951
23.07.2009,4957.189941,3373.719971
22.07.2009,4928.439941,3305.070068
21.07.2009,4781.689941,3302.889893
20.07.2009,4722.339844,3270.939941
17.07.2009,4576.310059,3218.459961
16.07.2009,4630.069824,3199.679932
15.07.2009,4572.649902,3171.27002
14.07.2009,4598.189941,3081.870117
13.07.2009,4651.819824,3052.080078
10.07.2009,4708.209961,2983.100098
09.07.2009,4718.490234,3025.939941
08.07.2009,4905.439941,3009.709961
07.07.2009,4808.640137,3048.570068
06.07.2009,4885.089844,3082.159912
03.07.2009,4776.470215,3119.51001
02.07.2009,4800.560059,3116.409912
01.07.2009,4836.009766,3217
30.06.2009,4707.149902,3140.439941
29.06.2009,4693.399902,3193.679932
26.06.2009,4839.459961,3129.72998
25.06.2009,4837.47998,3163.100098
24.06.2009,4799.97998,3184.76001
23.06.2009,4890.720215,3116.820068
22.06.2009,4889.939941,3123.25
19.06.2009,5069.240234,3221.27002
18.06.2009,5107.259766,3194.060059
17.06.2009,5051.180176,3161.139893
16.06.2009,4997.859863,3213.949951
15.06.2009,5004.720215,3219.580078
12.06.2009,5077.029785,3326.139893
11.06.2009,5064.799805,3334.939941
10.06.2009,5054.529785,3315.27002
09.06.2009,5144.060059,3296.72998
08.06.2009,5142.560059,3289.659912
05.06.2009,4940.819824,3339.050049
04.06.2009,4932.879883,3312.030029
03.06.2009,5000.77002,3309.649902
02.06.2009,4985.600098,3378.040039
01.06.2009,4918.450195,3379.48999
29.05.2009,4918.75,3277.649902
28.05.2009,4900.669922,3263.699951
27.05.2009,5038.939941,3294.860107
26.05.2009,4959.620117,3270.090088
25.05.2009,4851.959961,3236.159912
22.05.2009,4737.5,3227.969971
21.05.2009,4738.470215,3217.409912
20.05.2009,4727.609863,3303.370117
19.05.2009,4854.109863,3274.959961
18.05.2009,4866.910156,3245.389893
15.05.2009,4913.899902,3169.050049
14.05.2009,4804.100098,3156.290039
13.05.2009,4880.709961,3152.899902
12.05.2009,4853.029785,3231.100098
11.05.2009,4902.450195,3248.669922
08.05.2009,4769.450195,3312.590088
07.05.2009,4769.450195,3251.52002
06.05.2009,4704.560059,3283.51001
05.05.2009,4607.419922,3225
04.05.2009,4694.069824,3237.969971
30.04.2009,4674.319824,3159.850098
29.04.2009,4538.209961,3116.939941
28.04.2009,4594.419922,3051.02002
27.04.2009,4501.629883,3102.429932
24.04.2009,4486.299805,3102.850098
23.04.2009,4676.839844,3008.620117
22.04.2009,4609.459961,3025.23999
21.04.2009,4549.790039,2973.939941
20.04.2009,4557.009766,2969.399902
17.04.2009,4491.120117,3091.959961
16.04.2009,4491.120117,3038.179932
15.04.2009,4357.919922,2985.73999
14.04.2009,4322.5,3000.219971
09.04.2009,4349.810059,2974.179932
08.04.2009,4384.990234,2921.060059
07.04.2009,4381.919922,2902.310059
06.04.2009,4131.069824,2929.75
03.04.2009,4084.76001,2958.73999
02.04.2009,3989.22998,2992.060059
01.04.2009,4203.549805,2839.610107
31.03.2009,4259.370117,2807.340088
30.03.2009,4223.290039,2719.340088
27.03.2009,4187.359863,2840.620117
26.03.2009,4176.370117,2892.070068
25.03.2009,4068.73999,2893.449951
24.03.2009,4043.459961,2874.389893
23.03.2009,3996.320068,2869.570068
20.03.2009,3987.77002,2791.139893
19.03.2009,4044.540039,2776.98999
18.03.2009,3953.600098,2760.340088
17.03.2009,3956.219971,2767.280029
16.03.2009,3914.100098,2791.659912
13.03.2009,3886.97998,2705.629883
12.03.2009,3692.030029,2694.25
11.03.2009,3666.409912,2674.199951
10.03.2009,3695.48999,2663.679932
09.03.2009,3890.939941,2519.290039
06.03.2009,3690.719971,2534.449951
05.03.2009,3710.070068,2569.629883
04.03.2009,3843.73999,2675.679932
03.03.2009,3942.620117,2554.550049
02.03.2009,3846.209961,2581.459961
27.02.2009,3895.75,2702.47998
26.02.2009,3936.449951,2744.840088
25.02.2009,4014.659912,2696.919922
24.02.2009,4215.209961,2708.050049
23.02.2009,4204.959961,2727.870117
20.02.2009,4216.600098,2750.550049
19.02.2009,4413.390137,2872.600098
18.02.2009,4407.560059,2874.070068
17.02.2009,4530.089844,2875.22998
16.02.2009,4505.540039,2962.219971
13.02.2009,4666.819824,2997.860107
12.02.2009,4644.629883,2964.340088
11.02.2009,4510.490234,3027.719971
10.02.2009,4492.790039,3020.75
09.02.2009,4374.959961,3134.870117
06.02.2009,4271.040039,3122.790039
05.02.2009,4338.350098,3066.290039
04.02.2009,4428.109863,3068.98999
03.02.2009,4518.720215,2982.389893
02.02.2009,4323.419922,2930.050049
30.01.2009,4326.870117,2973.919922
29.01.2009,4178.939941,3009.75
28.01.2009,4219.419922,3076.01001
27.01.2009,4261.149902,2954.530029
26.01.2009,4239.850098,2955.370117
23.01.2009,4316.140137,2849.139893
22.01.2009,4366.279785,2869.620117
21.01.2009,4336.72998,2905.570068
20.01.2009,4422.350098,2925.280029
19.01.2009,4636.939941,2989.689941
16.01.2009,4719.620117,3016.75
15.01.2009,4783.890137,2995.879883
14.01.2009,4879.910156,3052
13.01.2009,4937.470215,3197.889893
12.01.2009,5026.310059,3246.120117
09.01.2009,4983.990234,3299.5
08.01.2009,4973.069824,3324.330078
07.01.2009,4810.200195,3346.090088
06.01.2009,4704.859863,3396.219971
05.01.2009,4629.379883,3359.919922
02.01.2009,4629.379883,3349.689941
31.12.2008,4629.379883,3217.969971
30.12.2008,4639.02002,3217.129883
29.12.2008,4696.700195,3130.719971
24.12.2008,4756.399902,3116.209961
23.12.2008,4708.379883,3128.409912
22.12.2008,4729.910156,3151.360107
19.12.2008,4654.819824,3225.899902
18.12.2008,4663.370117,3234.149902
17.12.2008,4767.200195,3241.919922
16.12.2008,4804.879883,3251.659912
15.12.2008,4779.109863,3185.659912
12.12.2008,4715.879883,3213.600098
11.12.2008,4381.470215,3306.129883
10.12.2008,4564.22998,3320.310059
09.12.2008,4567.240234,3297.800049
08.12.2008,4531.790039,3247.47998
05.12.2008,4394.790039,2988.01001
04.12.2008,4669.439941,3161.159912
03.12.2008,4665.27002,3166.649902
02.12.2008,4560.5,3152.899902
01.12.2008,4560.419922,3080.429932
28.11.2008,4554.330078,3262.679932
27.11.2008,4127.410156,3250.389893
26.11.2008,4220.200195,3169.850098
25.11.2008,4354.089844,3209.560059
24.11.2008,4579.470215,3172.110107
21.11.2008,4557.27002,2881.26001
20.11.2008,4710.240234,2980.419922
19.11.2008,4649.52002,3087.889893
18.11.2008,4620.799805,3217.399902
17.11.2008,4761.580078,3182.030029
14.11.2008,5025.529785,3291.469971
13.11.2008,4938.459961,3269.459961
12.11.2008,4813.569824,3233.959961
11.11.2008,5166.870117,3336.409912
10.11.2008,5278.040039,3505.75
07.11.2008,5026.839844,3469.120117
06.11.2008,4987.970215,3387.25
05.11.2008,4869.299805,3618.110107
04.11.2008,4808.689941,3691.090088
03.11.2008,4823.450195,3527.969971
31.10.2008,4334.640137,3487.070068
30.10.2008,4295.669922,3407.820068
29.10.2008,4519.700195,3402.570068
28.10.2008,4571.069824,3114.919922
27.10.2008,4784.410156,3067.350098
24.10.2008,4835.009766,3193.790039
23.10.2008,4781.330078,3310.870117
22.10.2008,4622.810059,3298.179932
21.10.2008,4861.629883,3475.399902
20.10.2008,5199.189941,3448.51001
17.10.2008,5062.450195,3329.919922
16.10.2008,4544.310059,3181
15.10.2008,4887,3381.070068
14.10.2008,5013.620117,3628.52002
13.10.2008,5326.629883,3531.5
10.10.2008,5387.009766,3176.48999
09.10.2008,5797.029785,3442.699951
08.10.2008,5660.629883,3496.889893
07.10.2008,5806.330078,3732.219971
06.10.2008,5831.02002,3711.97998
03.10.2008,5807.080078,4080.75
02.10.2008,6063.5,3963.280029
01.10.2008,6173.029785,4054.540039
30.09.2008,6052.870117,4032.100098
29.09.2008,6068.529785,3953.47998
26.09.2008,6107.75,4163.379883
25.09.2008,6143.419922,4226.810059
24.09.2008,5863.419922,4114.540039
23.09.2008,5860.97998,4139.819824
22.09.2008,5965.169922,4223.509766
19.09.2008,6064.160156,4324.870117
18.09.2008,6234.890137,3957.860107
17.09.2008,6178.899902,4000.110107
16.09.2008,6210.319824,4087.399902
15.09.2008,6233.410156,4168.970215
12.09.2008,6263.740234,4332.660156
11.09.2008,6127.439941,4249.069824
10.09.2008,6279.569824,4283.660156
09.09.2008,6467.490234,4293.339844
08.09.2008,6518.470215,4340.180176
05.09.2008,6421.799805,4196.660156
04.09.2008,6422.299805,4304.009766
03.09.2008,6420.540039,4447.129883
02.09.2008,6321.029785,4539.069824
01.09.2008,6340.52002,4472.129883
29.08.2008,6296.950195,4482.600098
28.08.2008,6342.419922,4461.490234
27.08.2008,6236.959961,4373.080078
26.08.2008,6317.799805,4368.549805
25.08.2008,6282.430176,4355.870117
22.08.2008,6432.879883,4400.450195
21.08.2008,6446.02002,4304.609863
20.08.2008,6442.209961,4365.870117
19.08.2008,6422.189941,4332.790039
18.08.2008,6585.870117,4448.839844
15.08.2008,6609.629883,4453.620117
14.08.2008,6561.649902,4420.910156
13.08.2008,6543.490234,4402.970215
12.08.2008,6561.390137,4518.47998
11.08.2008,6518.700195,4538.490234
08.08.2008,6349.810059,4491.850098
07.08.2008,6396.459961,4457.430176
06.08.2008,6479.560059,4448.330078
05.08.2008,6460.120117,4386.350098
04.08.2008,6398.799805,4280.629883
01.08.2008,6351.149902,4314.339844
31.07.2008,6436.709961,4392.359863
30.07.2008,6440.700195,4400.549805
29.07.2008,6536.089844,4320.490234
28.07.2008,6442.790039,4324.450195
25.07.2008,6424.839844,4377.180176
24.07.2008,6382.649902,4347.990234
23.07.2008,6271.27002,4408.740234
22.07.2008,6155.370117,4327.259766
21.07.2008,6081.700195,4327.140137
18.07.2008,6200.25,4299.359863
17.07.2008,6153.299805,4225.990234
16.07.2008,6305,4112.450195
15.07.2008,6386.459961,4061.149902
14.07.2008,6304.410156,4142.529785
11.07.2008,6395.75,4100.640137
10.07.2008,6272.209961,4231.560059
09.07.2008,6353.740234,4339.660156
08.07.2008,6305.419922,4275.609863
07.07.2008,6315.939941,4342.589844
04.07.2008,6418.319824,4266
03.07.2008,6421.910156,4343.990234
02.07.2008,6459.600098,4296.47998
01.07.2008,6617.839844,4341.209961
30.06.2008,6536.060059,4434.850098
27.06.2008,6589.459961,4397.319824
26.06.2008,6578.439941,4426.189941
25.06.2008,6721.169922,4536.290039
24.06.2008,6728.910156,4473.759766
23.06.2008,6796.160156,4511.370117
20.06.2008,6729.879883,4509.27002
19.06.2008,6765.319824,4591.390137
18.06.2008,6714.52002,4618.75
17.06.2008,6650.259766,4686.330078
16.06.2008,6771.100098,4657.740234
13.06.2008,6815.629883,4682.299805
12.06.2008,6803.810059,4672.299805
11.06.2008,6941.830078,4660.910156
10.06.2008,6965.430176,4761.080078
09.06.2008,7019.129883,4799.379883
06.06.2008,7008.77002,4795.319824
05.06.2008,7096.790039,4907.060059
04.06.2008,7055.029785,4915.069824
03.06.2008,7033.839844,4983.709961
02.06.2008,6958.660156,4935.209961
30.05.2008,6953.839844,5014.279785
29.05.2008,6944.049805,4975.899902
28.05.2008,7070.330078,4971.109863
27.05.2008,7040.830078,4906.560059
26.05.2008,7118.5,4937.839844
23.05.2008,7225.939941,4933.77002
22.05.2008,7156.549805,5028.740234
21.05.2008,7081.049805,5027.549805
20.05.2008,7083.240234,5054.879883
19.05.2008,7060.189941,5142.100098
16.05.2008,7035.950195,5078.040039
15.05.2008,7003.169922,5057.509766
14.05.2008,7071.899902,5055.240234
13.05.2008,7076.25,4998.669922
12.05.2008,7017.100098,4976.209961
09.05.2008,7052.080078,4960.560059
08.05.2008,7043.22998,5055.580078
07.05.2008,6948.819824,5075.310059
06.05.2008,6885.339844,5040.919922
05.05.2008,6925.330078,5063.359863
02.05.2008,6896.580078,5069.709961
30.04.2008,6821.319824,4996.540039
29.04.2008,6795.029785,4977.100098
28.04.2008,6728.299805,5012.75
25.04.2008,6786.549805,4978.209961
24.04.2008,6843.080078,4929.549805
23.04.2008,6681.810059,4944.649902
22.04.2008,6702.839844,4872.640137
21.04.2008,6585.049805,4910.350098
18.04.2008,6554.490234,4961.689941
17.04.2008,6603.569824,4862.140137
16.04.2008,6704.319824,4855.100098
15.04.2008,6721.359863,4780.680176
14.04.2008,6771.97998,4766.490234
11.04.2008,6821.029785,4797.930176
10.04.2008,6763.390137,4859.419922
09.04.2008,6741.720215,4874.970215
08.04.2008,6777.439941,4912.689941
07.04.2008,6720.330078,4944.600098
04.04.2008,6534.970215,4900.879883
03.04.2008,6559.899902,4887.870117
02.04.2008,6578.060059,4911.970215
01.04.2008,6489.259766,4866
31.03.2008,6524.709961,4707.069824
28.03.2008,6319.990234,4695.919922
27.03.2008,6361.220215,4719.529785
26.03.2008,6393.390137,4676.680176
25.03.2008,6182.299805,4692
20.03.2008,6451.899902,4533.720215
19.03.2008,6500.560059,4555.950195
18.03.2008,6599.370117,4582.589844
17.03.2008,6524.569824,4431.040039
14.03.2008,6448.080078,4592.149902
13.03.2008,6513.990234,4630.189941
12.03.2008,6591.310059,4697.100098
11.03.2008,6683.709961,4627.689941
10.03.2008,6545.040039,4566.990234
07.03.2008,6689.950195,4618.959961
06.03.2008,6748.129883,4678.049805
05.03.2008,6862.52002,4756.419922
04.03.2008,6997.850098,4675.910156
03.03.2008,6985.970215,4742.660156
29.02.2008,6882.560059,4790.660156
28.02.2008,6806.290039,4865.22998
27.02.2008,6904.850098,4968.819824
26.02.2008,6899.680176,4973.069824
25.02.2008,7002.290039,4919.259766
22.02.2008,6967.549805,4824.549805
21.02.2008,6832.430176,4858.850098
20.02.2008,6962.279785,4812.810059
19.02.2008,6973.669922,4885.830078
18.02.2008,6967.839844,4861.799805
15.02.2008,6743.540039,4771.790039
14.02.2008,6767.279785,4858.649902
13.02.2008,6733.720215,4855.399902
12.02.2008,6847.509766,4840.709961
11.02.2008,6765.25,4682.700195
08.02.2008,7000.490234,4709.649902
07.02.2008,6968.669922,4723.799805
06.02.2008,6851.75,4816.430176
05.02.2008,6875.350098,4776.859863
04.02.2008,6892.959961,4973.640137
01.02.2008,6818.850098,4978.060059
31.01.2008,6816.740234,4869.790039
30.01.2008,6821.069824,4873.569824
29.01.2008,6439.209961,4941.450195
28.01.2008,6769.470215,4848.299805
25.01.2008,6790.189941,4878.120117
24.01.2008,7314.169922,4915.290039
23.01.2008,7413.529785,4636.759766
22.01.2008,7471.569824,4842.540039
21.01.2008,7566.379883,4744.450195
18.01.2008,7732.02002,5092.399902
17.01.2008,7717.950195,5157.089844
16.01.2008,7713.089844,5225.390137
15.01.2008,7782.709961,5250.819824
14.01.2008,7849.990234,5403.509766
11.01.2008,7817.169922,5371.410156
10.01.2008,7808.689941,5400.430176
09.01.2008,7908.410156,5435.419922
08.01.2008,7949.109863,5495.669922
07.01.2008,8067.319824,5452.830078
04.01.2008,8038.600098,5446.790039
03.01.2008,8002.669922,5546.080078
02.01.2008,7869.189941,5550.359863
31.12.2007,7837.319824,5614.080078
28.12.2007,7850.740234,5627.25
27.12.2007,7825.439941,5627.47998
24.12.2007,7948.359863,5614.279785
21.12.2007,7928.310059,5602.77002
20.12.2007,8076.120117,5511.450195
19.12.2007,8009.419922,5497.419922
18.12.2007,8033.359863,5509.370117
17.12.2007,7994.069824,5514.879883
14.12.2007,7940.580078,5605.359863
13.12.2007,7944.77002,5590.910156
12.12.2007,7808.939941,5743.319824
11.12.2007,7837.259766,5724.759766
10.12.2007,7870.52002,5750.919922
07.12.2007,7765.189941,5718.75
06.12.2007,7723.660156,5673.759766
05.12.2007,7531.350098,5659.069824
04.12.2007,7567.359863,5547.209961
03.12.2007,7608.959961,5629.459961
30.11.2007,7562.100098,5670.569824
29.11.2007,7518.419922,5598.109863
28.11.2007,7630.310059,5561.209961
27.11.2007,7511.970215,5434.169922
26.11.2007,7612.259766,5458.390137
23.11.2007,7667.029785,5521.169922
22.11.2007,7783.109863,5416.100098
21.11.2007,7777.560059,5381.299805
20.11.2007,7806.839844,5506.680176
19.11.2007,7812.399902,5432.569824
16.11.2007,7819.470215,5523.629883
15.11.2007,7799.620117,5561.129883
14.11.2007,7827.189941,5613.600098
13.11.2007,7807.549805,5538.910156
12.11.2007,7849.490234,5535.560059
09.11.2007,7880.850098,5524.180176
08.11.2007,8019.220215,5631.629883
07.11.2007,7977.939941,5683.220215
06.11.2007,8009.669922,5709.419922
05.11.2007,7949.169922,5684.620117
02.11.2007,7932.439941,5720.419922
01.11.2007,7828.959961,5730.919922
31.10.2007,7842.790039,5847.950195
30.10.2007,7794.939941,5803.930176
29.10.2007,7884.120117,5836.189941
26.10.2007,7921.399902,5794.870117
25.10.2007,7985.410156,5760.299805
24.10.2007,7962.640137,5674.669922
23.10.2007,7969.470215,5705.049805
22.10.2007,8041.259766,5661.27002
19.10.2007,8033.689941,5740.47998
18.10.2007,7986.569824,5767.240234
17.10.2007,7980.439941,5818.799805
16.10.2007,7974.370117,5774.359863
15.10.2007,8002.180176,5807.439941
12.10.2007,7944.990234,5843.950195
11.10.2007,7955.299805,5862.830078
10.10.2007,7946.790039,5838.490234
09.10.2007,7922.419922,5861.930176
08.10.2007,7861.509766,5829.399902
05.10.2007,7853.790039,5843.240234
04.10.2007,7804.149902,5804.390137
03.10.2007,7769.439941,5806.180176
02.10.2007,7787.919922,5799.27002
01.10.2007,7794.430176,5773.259766
28.09.2007,7735.089844,5715.689941
27.09.2007,7750.839844,5733.370117
26.09.2007,7575.209961,5690.77002
25.09.2007,7479.850098,5641.589844
24.09.2007,7497.740234,5692.490234
21.09.2007,7535.970215,5700.649902
20.09.2007,7472.990234,5688.759766
19.09.2007,7457.899902,5730.819824
18.09.2007,7375.439941,5549.350098
17.09.2007,7436.629883,5439.370117
14.09.2007,7621.720215,5538.919922
13.09.2007,7588.029785,5565.970215
12.09.2007,7721.77002,5508.009766
11.09.2007,7648.580078,5478.939941
10.09.2007,7638.169922,5386.430176
07.09.2007,7519.939941,5430.100098
06.09.2007,7439.180176,5576.620117
05.09.2007,7430.240234,5551.549805
04.09.2007,7485.990234,5672.720215
03.09.2007,7507.27002,5651.27002
31.08.2007,7511.959961,5662.700195
30.08.2007,7500.47998,5592.529785
29.08.2007,7424.75,5520.02002
28.08.2007,7407.529785,5474.169922
27.08.2007,7378.290039,5590.540039
24.08.2007,7270.069824,5569.379883
23.08.2007,7445.899902,5523.330078
22.08.2007,7425.069824,5518.169922
21.08.2007,7474.330078,5418.779785
20.08.2007,7343.259766,5399.379883
17.08.2007,7453.589844,5363.629883
16.08.2007,7605.939941,5265.470215
15.08.2007,7513.660156,5442.720215
14.08.2007,7444.450195,5478.660156
13.08.2007,7435.669922,5569.279785
10.08.2007,7534.129883,5448.629883
09.08.2007,7473.930176,5624.779785
08.08.2007,7584.140137,5749.290039
07.08.2007,7456.310059,5620.399902
06.08.2007,7451.680176,5532.990234
03.08.2007,7508.959961,5597.890137
02.08.2007,7692.549805,5682.069824
01.08.2007,7806.790039,5654.299805
31.07.2007,7944.209961,5751.080078
30.07.2007,7874.850098,5646.359863
27.07.2007,7991.209961,5643.959961
26.07.2007,7893.609863,5675.049805
25.07.2007,8038.209961,5837.109863
24.07.2007,8105.689941,5907.470215
23.07.2007,8092.77002,6009.160156
20.07.2007,8053.430176,5957.160156
19.07.2007,7898.540039,6065.5
18.07.2007,7964.759766,5995.970215
17.07.2007,8077.390137,6099.209961
16.07.2007,8048.319824,6125.600098
13.07.2007,7987.129883,6117.959961
12.07.2007,8075.259766,6103.049805
11.07.2007,8050.680176,6001.089844
10.07.2007,7958.240234,6019.220215
09.07.2007,8007.319824,6104.660156
06.07.2007,7921.359863,6102.689941
05.07.2007,7801.22998,6059.529785
04.07.2007,7860.52002,6098.080078
03.07.2007,7930.609863,6069.839844
02.07.2007,7949.629883,6026.950195
29.06.2007,7964.709961,6054.930176
28.06.2007,8090.490234,6006.310059
27.06.2007,8033.52002,5941.669922
26.06.2007,8036.120117,5953.359863
25.06.2007,8030.640137,6002.850098
22.06.2007,7849.160156,6023.25
21.06.2007,7680.759766,6029.790039
20.06.2007,7678.259766,6093.290039
19.06.2007,7706.100098,6071.669922
18.06.2007,7590.5,6087.149902
15.06.2007,7618.609863,6105.279785
14.06.2007,7730.049805,6047.22998
13.06.2007,7919.830078,5934.27002
12.06.2007,7976.790039,5898.160156
11.06.2007,7987.850098,5940.089844
08.06.2007,7883.040039,5883.290039
07.06.2007,7764.970215,5890.490234
06.06.2007,7781.040039,5977.870117
05.06.2007,7739.200195,6078.540039
04.06.2007,7697.379883,6125.810059
01.06.2007,7735.879883,6168.149902
31.05.2007,7659.390137,6104
30.05.2007,7619.310059,6042.149902
29.05.2007,7607.540039,6056.390137
28.05.2007,7499.5,6071.470215
25.05.2007,7481.25,6057.490234
24.05.2007,7505.350098,6048.310059
23.05.2007,7459.609863,6120.200195
22.05.2007,7479.339844,6089.720215
21.05.2007,7415.330078,6089.910156
18.05.2007,7475.990234,6101.140137
17.05.2007,7442.200195,6027
16.05.2007,7525.689941,6017.910156
15.05.2007,7516.759766,6049.759766
14.05.2007,7476.689941,6026.419922
11.05.2007,7455.930176,6050.629883
10.05.2007,7408.870117,6012.759766
09.05.2007,7378.120117,6051.629883
08.05.2007,7387.02002,6034.25
07.05.2007,7343.080078,6071.47998
04.05.2007,7270.319824,6068.830078
03.05.2007,7335.620117,6004.279785
02.05.2007,7342.540039,5990.129883
30.04.2007,7242.72998,5960.040039
27.04.2007,7282.339844,5930.77002
26.04.2007,7348.830078,5944.439941
25.04.2007,7338.060059,5947.330078
24.04.2007,7212.069824,5886.029785
23.04.2007,7142.950195,5917.319824
20.04.2007,7152.830078,5938.899902
19.04.2007,7166.669922,5829.040039
18.04.2007,7099.910156,5835.950195
17.04.2007,7073.910156,5858.140137
16.04.2007,7045.560059,5861.970215
13.04.2007,6937.169922,5789.339844
12.04.2007,6917.029785,5748.939941
11.04.2007,6897.080078,5751.919922
10.04.2007,6816.890137,5766.27002
05.04.2007,6858.339844,5741.379883
04.04.2007,6828.819824,5739.009766
03.04.2007,6899.060059,5711.910156
02.04.2007,6856.959961,5645.560059
30.03.2007,6712.060059,5634.160156
29.03.2007,6700.290039,5631.529785
28.03.2007,6671.410156,5552.689941
27.03.2007,6579.870117,5587.060059
26.03.2007,6585.470215,5576.299805
23.03.2007,6447.700195,5634.75
22.03.2007,6623.990234,5598.370117
21.03.2007,6715.490234,5502.180176
20.03.2007,6716.52002,5503.27002
19.03.2007,6713.22998,5458.950195
16.03.2007,6617.75,5382.160156
15.03.2007,6595,5389.850098
14.03.2007,6534.569824,5296.220215
13.03.2007,6603.319824,5432.939941
12.03.2007,6640.240234,5496.069824
09.03.2007,6715.439941,5537.839844
08.03.2007,6819.649902,5524.259766
07.03.2007,7027.589844,5455.069824
06.03.2007,6992.580078,5437.129883
05.03.2007,6973.72998,5385.029785
02.03.2007,6941.660156,5424.700195
01.03.2007,6982.910156,5458.399902
28.02.2007,6987.080078,5516.319824
27.02.2007,6957.069824,5588.390137
26.02.2007,6958.620117,5762.540039
23.02.2007,6961.180176,5716.379883
22.02.2007,6895.339844,5707.859863
21.02.2007,6859.450195,5694.560059
20.02.2007,6911.109863,5713.450195
19.02.2007,6876.72998,5739.899902
16.02.2007,6915.560059,5713.589844
15.02.2007,6875.700195,5720.879883
14.02.2007,6874.060059,5725.839844
13.02.2007,6885.759766,5682.689941
12.02.2007,6851.279785,5643.950195
09.02.2007,6789.109863,5692.450195
08.02.2007,6788.22998,5665.100098
07.02.2007,6726.009766,5703
06.02.2007,6690.339844,5676.779785
05.02.2007,6719.580078,5681.109863
02.02.2007,6748.370117,5677.299805
01.02.2007,6678.930176,5662.25
31.01.2007,6687.310059,5608.310059
30.01.2007,6747.169922,5645.589844
29.01.2007,6689.620117,5619.700195
26.01.2007,6701.700195,5582.299805
25.01.2007,6716.819824,5609.200195
24.01.2007,6731.740234,5638.080078
23.01.2007,6705.169922,5575.069824
22.01.2007,6687.299805,5579.779785
19.01.2007,6566.560059,5614.700195
18.01.2007,6614.370117,5555.040039
17.01.2007,6607.589844,5561.779785
16.01.2007,6593.089844,5591.540039
15.01.2007,6674.399902,5631.080078
12.01.2007,6691.319824,5617.620117
11.01.2007,6681.129883,5609.799805
10.01.2007,6596.919922,5501.950195
09.01.2007,6611.810059,5533.029785
08.01.2007,6608.859863,5518.589844
05.01.2007,6503.129883,5517.350098
04.01.2007,6573.959961,5574.560059
03.01.2007,6586.910156,5610.919922
02.01.2007,6553.509766,5617.709961
29.12.2006,6597.25,5541.759766
28.12.2006,6588.830078,5533.359863
27.12.2006,6552.580078,5540.009766
22.12.2006,6520.77002,5453.939941
21.12.2006,6476.169922,5510.390137
20.12.2006,6469.419922,5514.419922
19.12.2006,6427.410156,5484.759766
18.12.2006,6413.029785,5530.319824
15.12.2006,6369.509766,5541.620117
14.12.2006,6372.799805,5509.580078
13.12.2006,6295.22998,5475.850098
12.12.2006,6241.129883,5426.819824
11.12.2006,6309.189941,5427.560059
08.12.2006,6363.799805,5384.160156
07.12.2006,6281.680176,5379.209961
06.12.2006,6298.169922,5350.620117
05.12.2006,6411.959961,5359.689941
04.12.2006,6475.25,5296.080078
01.12.2006,6476.129883,5254.049805
30.11.2006,6460.390137,5327.640137
29.11.2006,6452.330078,5381.25
28.11.2006,6412.359863,5306.240234
27.11.2006,6443.02002,5308.649902
24.11.2006,6430.890137,5389.459961
23.11.2006,6387.379883,5424.859863
22.11.2006,6393.72998,5452.490234
21.11.2006,6357.77002,5459.350098
20.11.2006,6358.680176,5454.740234
17.11.2006,6349.259766,5439.709961
16.11.2006,6361.959961,5505.720215
15.11.2006,6330.649902,5511.529785
14.11.2006,6241.149902,5476.279785
13.11.2006,6223.330078,5490.560059
10.11.2006,6291.899902,5447.5
09.11.2006,6268.919922,5448.600098
08.11.2006,6258.189941,5437.160156
07.11.2006,6262.540039,5437.779785
06.11.2006,6284.189941,5402.359863
